"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4459784";"";"0";"509.70";"2";"5.49";"30";"COc1cc(F)ccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"15.06";"0.29";"2.19";"16.54";"False";"CHEMBL4397356";"Displacement of [125I]IABN from recombinant human D3 receptor stably expressed in HEK293 cell membranes measured after 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396871";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL589";"ROPINIROLE";"4";"260.38";"0";"2.85";"Ropinirole";"CCCN(CCC)CCc1cccc2c1CC(=O)N2";"Ki";"'='";"36.31";"nM";"7.44";"";"";"UO_0000065";"28.57";"0.53";"4.59";"23.01";"False";"CHEMBL981460";"Displacement of [3H]spiperone form human cloned dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154395";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL4442408";"";"0";"526.10";"1";"5.92";"22e";"CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cc(F)ccc1OC.Cl";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"17.15";"0.32";"2.48";"15.42";"False";"CHEMBL4406062";"Displacement of [3H]-N-methylspiperone from recombinant human D3 receptor (unknown origin) measured after 90 mins by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402598";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL240377";"";"0";"453.59";"0";"4.47";"4a";"O=C1c2ccccc2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1";"Ki";"'='";"47.3";"nM";"7.33";"";"";"UO_0000065";"16.15";"0.29";"2.86";"16.70";"False";"CHEMBL897620";"Displacement of [3H]spiperone from human D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137479";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL7927";"FAUC 113";"0";"326.83";"0";"3.31";"FAUC 113";"Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1";"Ki";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"16.22";"0.31";"1.99";"22.29";"True";"CHEMBL872879";"In vitro binding affinity at human cloned dopamine receptor D3 stably expressed in CHO cells by [3H]spiperone displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135071";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL3979187";"";"0";"364.92";"0";"3.00";"2d";"CC1(C)CC(=O)N(CCCCN2CCc3ccccc3C2)C(=O)C1.Cl";"Ki";"'='";"1645.0";"nM";"5.78";"";"";"UO_0000065";"17.61";"0.33";"2.78";"14.24";"False";"CHEMBL3863656";"Displacement of [3H]-N-methylspiperone from human dopamine D3 receptor by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL3924565";"";"0";"364.32";"0";"4.75";"3e";"Cl.O=C(CCCN1CCCc2ccccc2C1)c1ccc(Cl)cc1";"Ki";"'='";"342.0";"nM";"6.47";"";"";"UO_0000065";"19.72";"0.38";"1.72";"31.84";"False";"CHEMBL3863656";"Displacement of [3H]-N-methylspiperone from human dopamine D3 receptor by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL244083";"";"0";"536.70";"1";"4.23";"10";"Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)no1";"Ki";"'='";"3.98";"nM";"8.40";"";"";"UO_0000065";"15.65";"0.30";"4.17";"7.97";"False";"CHEMBL829066";"Inhibition of [125I]iodosulpiride binding to human Dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139520";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308072";""
"CHEMBL240773";"QUINPIROLE";"0";"219.33";"0";"2.00";"quinpirole";"CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21";"Ki";"'='";"0.41";"nM";"9.39";"";"";"UO_0000065";"42.80";"0.80";"7.39";"29.41";"False";"CHEMBL859710";"Displacement of [3H]spiroperidol from cloned human dopamine receptor D3 in CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140426";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308072";""
"CHEMBL128647";"";"0";"285.39";"0";"3.43";"6 [table 6]";"Cc1ccc(OCCNCCCOc2ccccc2)cc1";"Ki";"'='";"169.82";"nM";"6.77";"";"";"UO_0000065";"23.72";"0.44";"3.34";"22.20";"False";"CHEMBL835390";"Binding affinity to displace [3H]spiperone from cloned human dopamine receptor D3 was determined";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143544";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL3289643";"";"0";"354.88";"0";"3.91";"9";"O=C1c2ccccc2CC1CCN1CCN(c2ccc(Cl)cc2)CC1";"Ki";"'='";"4534.0";"nM";"5.34";"";"";"UO_0000065";"15.06";"0.29";"1.43";"22.69";"False";"CHEMBL3292987";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL1940417";"";"0";"316.38";"0";"2.21";"16a";"Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1";"Ki";"'='";"778.0";"nM";"6.11";"";"";"UO_0000065";"19.31";"0.36";"3.90";"14.72";"False";"CHEMBL3292987";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL3286429";"";"0";"355.87";"0";"4.24";"21";"Clc1ccc(N2CCN(CCCc3nc4ccccc4o3)CC2)cc1";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"18.95";"0.37";"2.50";"20.75";"False";"CHEMBL3292987";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL3289654";"";"0";"366.89";"0";"4.98";"25";"Clc1ccc(N2C[C@H]3C[C@@H]2CN3CCCc2cc3ccccc3o2)cc1";"Ki";"'='";"670.7";"nM";"6.17";"";"";"UO_0000065";"16.83";"0.32";"1.19";"31.47";"False";"CHEMBL3292987";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL336652";"";"0";"205.30";"0";"2.25";"21";"CCCNC1CCc2ccc(O)cc2C1";"Ki";"'='";"0.66";"nM";"9.18";"";"";"UO_0000065";"44.72";"0.84";"6.93";"28.46";"False";"CHEMBL675667";"Binding affinity was evaluated by calculating competition for [3H]spiperone binding on Dopamine receptor D3 expressed on CHO K-1 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129692";"1";"Scientific Literature";"J. Med. Chem.";"1996";"CHEMBL3308072";""
"CHEMBL394066";"";"0";"341.84";"0";"3.70";"32";"OC1(c2ccc(Cl)cc2)CCN(Cc2n[nH]c3ccccc23)CC1";"Ki";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"18.60";"0.36";"2.66";"12.19";"False";"CHEMBL902494";"Displacement of [125I]IABN from human dopamine D3 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138415";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL1113";"AMOXAPINE";"4";"313.79";"0";"3.43";"AMOXAPINE";"Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2";"IC50";"'='";"134.0";"nM";"6.87";"";"";"UO_0000065";"21.90";"0.43";"3.44";"18.65";"False";"CHEMBL1909141";"DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL3287280";"";"0";"464.37";"1";"5.02";"(S)-BAK2-66";"O=C(NCC[C@H](F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"16.23";"0.33";"2.52";"15.47";"False";"CHEMBL3291796";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor expressed in human HEK293 cell membrane for 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286326";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"CHEMBL3307715";""
"CHEMBL484358";"";"0";"414.59";"1";"5.69";"4c, FAUC 460";"C#CC1=CCC(N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1";"Ki";"'='";"0.21";"nM";"9.68";"";"";"UO_0000065";"23.34";"0.43";"3.99";"29.93";"False";"CHEMBL995089";"Displacement of [3H]spiperone from human D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142495";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL484202";"";"0";"438.62";"1";"6.22";"5c";"C#CC1=CCC(N(CCC)CCCCn2cc(-c3ccc(-c4ccccc4)cc3)nn2)CC1";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"17.06";"0.31";"1.26";"22.04";"False";"CHEMBL981823";"Displacement of [3H]spiperone from human D3 F6.51W mutant receptor expressed in human HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"F345W";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142495";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL561622";"";"0";"382.94";"0";"4.52";"1b";"Clc1ccc(N2CCN(CCCCCc3cc4ccccn4n3)CC2)cc1";"Ki";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"16.80";"0.33";"1.91";"27.05";"False";"CHEMBL1031083";"Displacement of [3H]spiperone from human cloned dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158482";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL4072140";"";"0";"511.45";"2";"6.32";"43; 15387";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc2c(c1)[nH]c1ccccc12";"EC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"13.53";"0.27";"0.60";"11.42";"False";"CHEMBL4008738";"Agonist activity at recombinant human dopamine D3 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 30 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4078351";"";"0";"571.51";"2";"5.46";"28";"COc1cc(OC(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1-c1cccc(C(N)=O)c1";"EC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"14.62";"0.29";"2.90";"8.60";"False";"CHEMBL4008738";"Agonist activity at recombinant human dopamine D3 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 30 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4099798";"";"0";"502.62";"1";"4.15";"17";"COc1ccccc1N1CCN(CCCCNC(=O)Oc2cccc(-c3cccc(C(N)=O)c3)c2)CC1";"EC50";"'='";"2.291";"nM";"8.64";"";"";"UO_0000065";"17.19";"0.32";"4.49";"8.90";"False";"CHEMBL4008742";"Agonist activity at recombinant human CB1 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 20 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4090581";"";"0";"472.59";"0";"4.14";"26";"NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4ccccc4)CC3)cc2)c1";"EC50";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"17.87";"0.33";"4.30";"9.61";"False";"CHEMBL4008738";"Agonist activity at recombinant human dopamine D3 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 30 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4092052";"";"0";"541.48";"2";"5.45";"4";"NC(=O)c1cccc(-c2ccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)c1";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"16.62";"0.33";"3.55";"10.24";"False";"CHEMBL4008738";"Agonist activity at recombinant human dopamine D3 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 30 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL3976282";"";"0";"454.67";"0";"4.86";"9k";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1";"Ki";"'='";"0.056";"nM";"10.25";"";"";"UO_0000065";"22.55";"0.45";"5.39";"21.15";"False";"CHEMBL3872756";"Displacement of [3H]methyl-spiperone from recombinant human D3 receptor expressed in CHO cell membranes after 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3872208";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";""
"CHEMBL1221452";"";"0";"471.63";"0";"4.99";"8f";"CN1CCN(c2cccc(N(Cc3ccccc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1";"IC50";"'='";"943.0";"nM";"6.03";"";"";"UO_0000065";"12.78";"0.24";"1.04";"13.74";"False";"CHEMBL1227607";"Displacement of [3H]spiperone from human dopamine D3 receptor expressed in CHOKI cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHOKI";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221248";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL449250";"";"0";"274.36";"0";"1.88";"(+/-)-2, (+/-)S32504";"CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21";"Ki";"'='";"19.5";"nM";"7.71";"";"";"UO_0000065";"28.10";"0.53";"5.83";"13.88";"False";"CHEMBL981460";"Displacement of [3H]spiperone form human cloned dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154395";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL2336892";"";"0";"448.61";"1";"5.08";"(S)-3";"c1ccc(N2CCN(Cc3cnn(-c4cc5ccc4CCc4ccc(cc4)CC5)c3)CC2)cc1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.16";"0.31";"2.62";"31.68";"False";"CHEMBL2346423";"Displacement of [3H]spiperone from human dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331212";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL1765637";"";"0";"364.53";"0";"4.00";"20";"CCCN(CCCCNC(=O)Cc1ccccc1)C1Cc2ccccc2C1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"23.51";"0.43";"4.57";"26.50";"False";"CHEMBL1768394";"Displacement of [3H]spiperone from wild type human dopamine D3 receptor expressed in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765048";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307715";""
"CHEMBL1765634";"";"0";"430.60";"0";"4.79";"(R)-5a";"CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)[C@@H]1CCn2nccc2C1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"13.59";"0.25";"1.06";"11.67";"False";"CHEMBL1768395";"Displacement of [3H]spiperone from human dopamine D3 receptor D3.32E mutant expressed in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"D110E";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765048";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307715";""
"CHEMBL3695383";"";"0";"410.60";"0";"4.67";"BDBM138426";"O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1";"Ki";"'='";"2.9";"nM";"8.54";"";"272463";"UO_0000065";"20.79";"0.39";"3.87";"20.54";"False";"CHEMBL3707832";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638568";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3909939";"";"0";"532.70";"2";"6.52";"BDBM180714";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCCCC2)cc1";"Ki";"'='";"8.685";"nM";"8.06";"";"327383";"UO_0000065";"15.13";"0.28";"1.54";"13.08";"False";"CHEMBL3887261";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12,000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886245";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL440506";"";"0";"335.40";"0";"3.40";"30";"COc1ccc2c3c(c(=O)oc2c1)CN(CCc1ccccc1)CC3";"Ki";"'='";"591.0";"nM";"6.23";"";"";"UO_0000065";"18.57";"0.34";"2.83";"14.59";"False";"CHEMBL674987";"Ability to displace [3H]spiperone from human cloned Dopamine receptor D3 expressed in CHO K-1 cells in vitro.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130121";"1";"Scientific Literature";"J. Med. Chem.";"1997";"CHEMBL3308072";""
"CHEMBL54";"HALOPERIDOL";"4";"375.87";"0";"4.43";"1";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"23.03";"0.45";"4.23";"21.36";"True";"CHEMBL674987";"Ability to displace [3H]spiperone from human cloned Dopamine receptor D3 expressed in CHO K-1 cells in vitro.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130121";"1";"Scientific Literature";"J. Med. Chem.";"1997";"CHEMBL3308072";""
"CHEMBL1684125";"";"0";"606.82";"2";"5.65";"(+/-)-11c";"CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CCN4CCN(c5ccccc5OC)CC4)nn2)c1-3";"Ki";"'='";"1.14";"nM";"8.94";"";"";"UO_0000065";"14.74";"0.27";"3.29";"15.19";"False";"CHEMBL1686530";"Displacement of [3H]spiperone from dopamine D3 receptor expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681760";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3307715";""
