"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL147511";"";"0";"789.16";"2";"11.04";"18 (MCL-144)";"O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3";"Ki";"'='";"0.09";"nM";"10.05";"";"";"UO_0000065";"12.73";"0.24";"-0.99";"17.00";"True";"CHEMBL858889";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148605";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308072";""
"CHEMBL3698814";"";"0";"421.54";"0";"4.54";"BDBM133953";"O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2/C=C\CCCCC2)c1=O";"Ki";"'='";"3291.0";"nM";"5.48";"";"267136";"UO_0000065";"13.01";"0.24";"0.94";"7.27";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL381419";"";"0";"419.57";"0";"3.55";"10";"Cc1ccccc1[C@]1(O)CCCC[C@H]1N1CCC2(CC1)C(=O)NCN2c1ccccc1";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"15.69";"0.29";"3.04";"11.80";"False";"CHEMBL860261";"Displacement of [3H]naloxone from human mu opioid receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147765";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL430441";"";"0";"233.31";"0";"2.14";"2g";"CC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"33.09";"0.62";"5.58";"23.61";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL2386820";"";"0";"309.41";"0";"3.36";"2b";"CN1CC[C@@]2(CCc3ccccc3)c3cc(O)ccc3O[C@H]2C1";"Ki";"'='";"66.0";"nM";"7.18";"";"";"UO_0000065";"23.21";"0.43";"3.82";"21.96";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL247758";"";"0";"624.74";"2";"0.24";"22";"Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"9.8";"nM";"8.01";"";"";"UO_0000065";"12.82";"0.24";"7.77";"3.59";"False";"CHEMBL887068";"Displacement of [3H]diprenorphine from human cloned mu opioid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139195";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL200621";"";"0";"470.01";"0";"3.91";"24";"COc1ccc(N2CNC(=O)C23CCN([C@@H]2CCCC[C@@]2(O)c2ccc(Cl)cc2)CC3)cc1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"11.40";"0.22";"1.45";"8.24";"False";"CHEMBL860261";"Displacement of [3H]naloxone from human mu opioid receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147765";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL373198";"";"0";"435.57";"0";"3.25";"12";"COc1cccc([C@]2(O)CCCC[C@H]2N2CCC3(CC2)C(=O)NCN3c2ccccc2)c1";"IC50";"'='";"2170.0";"nM";"5.66";"";"";"UO_0000065";"13.00";"0.24";"2.41";"8.71";"False";"CHEMBL860261";"Displacement of [3H]naloxone from human mu opioid receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147765";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL3695243";"";"0";"480.61";"0";"3.88";"BDBM12816";"C[C@@]12CC[C@@H](C[C@@H](n3c(=O)c(C(=O)NCC(=O)O)nc4ccccc43)C1)N2C1CCCCCCC1";"Ki";"'='";"488.0";"nM";"6.31";"";"142270";"UO_0000065";"13.13";"0.25";"2.43";"6.04";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL841";"LOPERAMIDE";"4";"477.05";"1";"5.09";"LOPERAMIDE";"CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1";"Ki";"'='";"0.586";"nM";"9.23";"";"";"UO_0000065";"19.35";"0.37";"4.14";"21.09";"False";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL107737";"";"0";"219.33";"0";"2.58";"10";"CC[C@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N";"Ki";"'='";"135.0";"nM";"6.87";"";"";"UO_0000065";"31.32";"0.59";"4.29";"14.85";"False";"CHEMBL757312";"Binding affinity for Opioid receptor mu 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134942";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL2386896";"";"0";"399.53";"0";"4.97";"3a";"Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccccc3)C[C@@H]1O2";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"20.14";"0.37";"3.08";"24.60";"False";"CHEMBL2390779";"Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384966";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"CHEMBL3308072";""
"CHEMBL377789";"";"0";"478.68";"1";"6.26";"rac-38";"C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"19.89";"0.36";"3.26";"29.45";"True";"CHEMBL973302";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150274";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL495462";"";"0";"313.44";"0";"2.30";"rac-27";"C[C@H]1C2Cc3cc(N)c(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1";"Ki";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"22.51";"0.42";"4.76";"9.75";"False";"CHEMBL973302";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150274";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL469189";"";"0";"322.46";"0";"3.15";"cis-rac-12";"C[C@H]1C2Cc3ccc4c(N)ncnc4c3[C@@]1(C)CCN2CC1CC1";"Ki";"'='";"0.55";"nM";"9.26";"";"";"UO_0000065";"28.72";"0.53";"6.11";"16.82";"False";"CHEMBL973302";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150274";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL184260";"";"0";"391.58";"0";"3.66";"20i";"CCCC1CCC(N2CCC(N3c4ccccc4CNS3(=O)=O)CC2)CC1";"Ki";"'='";"188.0";"nM";"6.73";"";"";"UO_0000065";"17.18";"0.34";"3.07";"12.77";"False";"CHEMBL829980";"Inhibition of [3H]diprenorphine binding to human Opioid receptor mu 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137888";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL3659474";"";"0";"451.61";"1";"5.79";"BDBM98009";"CCC(=O)N(c1ccccc1)C1CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1";"Ki";"'='";"82.83";"nM";"7.08";"";"213953";"UO_0000065";"15.68";"0.28";"1.29";"14.96";"False";"CHEMBL3705265";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for μ-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 μl binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 μl of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50 μl/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638883";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3647958";"";"0";"435.57";"0";"4.62";"BDBM97710";"O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CC3CCCC(C3)C2)c1=O";"Ki";"'='";"1631.0";"nM";"5.79";"";"213523";"UO_0000065";"13.29";"0.25";"1.17";"7.67";"True";"CHEMBL3707517";"ORL-1 Receptor Binding Assay: Radioligand binding assays (screening and dose-displacement) used 0.1 nM [3H]-nociceptin (NEN; 87.7 Ci/mmole) with 10-20 μg membrane protein in a final volume of 500 μL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Non-specific binding was determined in the presence of 10 nM unlabeled nociceptin (American Peptide Company). All reactions were performed in 96-deep well polypropylene plates for 1 h at about 25° C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard) presoaked in 0.5% polyethylenimine (Sigma). Harvesting was performed using a 96-well tissue harvester (Packard) followed by three filtration washes with 5004 ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. Fifty μL/well scintillation cocktail (BetaScint; Wallac) was added and plates were counted in a Packard Top-Count for 1 min/well.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638658";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3330665";"";"0";"472.53";"0";"3.95";"4d";"C=C(C)CC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O";"Ki";"'='";"362.0";"nM";"6.44";"";"";"UO_0000065";"13.63";"0.26";"2.49";"5.90";"False";"CHEMBL3385053";"Displacement of [3H]DAMGO from mu opioid receptor (unknown origin) expressed in HEK293T cells after 1.5 hrs by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351980";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3706569";""
"CHEMBL3912511";"";"0";"507.72";"2";"5.52";"BDBM4211";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCC1CCCCC1)C2";"Ki";"'='";"0.15";"nM";"9.82";"";"218846";"UO_0000065";"19.35";"0.36";"4.30";"24.46";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL514662";"";"0";"475.46";"0";"4.63";"46";"CCCNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"15.89";"0.32";"2.92";"19.46";"False";"CHEMBL1030625";"Displacement of [125I]diprenorphine from human MOP expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136855";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL475310";"";"0";"489.49";"0";"4.88";"47";"CC(C)CNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"15.50";"0.31";"2.71";"19.54";"False";"CHEMBL1030625";"Displacement of [125I]diprenorphine from human MOP expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136855";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL501088";"";"0";"605.65";"2";"7.39";"36";"O=C1N(CCNCC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2";"Ki";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"9.49";"0.19";"-1.65";"14.80";"False";"CHEMBL1030625";"Displacement of [125I]diprenorphine from human MOP expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136855";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL4551066";"";"0";"397.47";"0";"2.36";"6b";"CCC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"22.28";"0.42";"6.49";"9.81";"False";"CHEMBL4310614";"Displacement of [3H]-DAMGO from recombinant human mu-opioid receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308867";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL1762404";"";"0";"552.76";"2";"8.19";"7h";"CCCCCCCCCCNCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1";"IC50";"'='";"2755.0";"nM";"5.56";"";"";"UO_0000065";"10.06";"0.19";"-2.63";"6.23";"False";"CHEMBL1764074";"Displacement of [3H]-naltrindole from human mu opioid receptor expressed in CHO cells after 2 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759965";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL4218284";"";"0";"444.66";"1";"5.36";"53";"C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C[C@@H]1C[C@@]1(CN1CCCCC1)c1ccccc1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"16.52";"0.30";"1.99";"27.51";"False";"CHEMBL4197677";"Binding affinity to MOR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196036";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4462475";"";"0";"395.57";"0";"4.30";"31";"C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1cccc2ccccc12)N(C)C";"EC50";"'='";"455.6";"nM";"6.34";"";"";"UO_0000065";"16.03";"0.31";"2.04";"14.29";"False";"CHEMBL4409283";"Inhibition of mu opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-stimulated beta arrestin 2 recruitment preincubated for 30 mins followed by forskolin-stimulation and measured after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406853";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4456635";"";"0";"381.55";"0";"3.92";"30; 34";"CN(C)[C@H](CNC(=O)NCCc1ccsc1)Cc1ccc2ccccc2c1";"EC50";"'='";"52.41";"nM";"7.28";"";"";"UO_0000065";"19.08";"0.37";"3.36";"16.41";"False";"CHEMBL4409283";"Inhibition of mu opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-stimulated beta arrestin 2 recruitment preincubated for 30 mins followed by forskolin-stimulation and measured after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406853";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL3707083";"";"0";"281.36";"0";"3.16";"9";"C[C@@H]1[C@H]2c3cc(O)ccc3C[C@@H](c3ccc(O)cc32)N1C";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"27.71";"0.51";"4.64";"17.84";"False";"CHEMBL753178";"In vitro binding affinity against cloned human Opioid receptor mu 1 expressed in HEK 293S cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145019";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3307715";""
"CHEMBL539076";"";"0";"318.24";"0";"2.87";"7b";"CCOC(=O)C1(c2ccc(Cl)cc2)CCN(C)CC1.Cl";"Ki";"'='";"4410.0";"nM";"5.36";"";"";"UO_0000065";"19.01";"0.38";"2.49";"18.13";"False";"CHEMBL827398";"Inhibition of [3H]DAMGO binding to mu-opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142692";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
